customer_id,age,gender,tenure_months,policy_type,annual_premium,late_payments,auto_debit,num_claims,total_claim_amount,interactions,avg_response_days,satisfaction,payment_consistency,claim_to_premium,engagement_score,renewal_prob_synthetic,renewed,last_interaction_date
104577,29,M,16,Term,6707,1,1,0,0,2,0.0,2.5,0.941,0.0,2.3,0.396,1,2024-08-12
104578,52,F,85,Term,18470,0,1,0,0,2,5.5,3.2,1.0,0.0,2.72,0.906,0,2024-10-31
104579,60,M,15,Term,33588,0,1,0,0,0,4.1,2.8,1.0,0.0,1.68,0.815,0,2024-09-20
104580,18,F,62,Health,33758,0,1,0,0,3,6.2,3.9,1.0,0.0,3.54,0.83,1,2024-04-05
104581,72,M,5,Whole,24293,0,1,0,0,1,0.3,3.9,1.0,0.0,2.74,0.795,0,2024-02-04
104582,62,M,45,Health,9849,1,0,0,0,5,2.5,2.8,0.978,0.0,3.68,0.497,1,2024-02-27
104583,32,M,118,Health,6950,0,1,0,0,4,2.3,3.6,1.0,0.0,3.76,0.95,1,2025-10-23
104584,43,F,52,Health,8053,0,1,2,15654,4,2.8,4.2,1.0,1.944,4.12,0.668,1,2025-09-05
104585,54,F,71,Health,33255,0,1,0,0,3,0.4,3.0,1.0,0.0,3.0,0.914,1,2024-09-03
104586,38,M,112,Whole,21463,3,1,2,1564,1,4.8,5.0,0.973,0.073,3.4,0.472,1,2025-02-11
104587,79,F,7,Home,24814,1,0,0,0,1,0.8,3.4,0.875,0.0,2.44,0.593,1,2024-04-07
104588,66,F,27,Term,14127,0,1,0,0,2,2.1,3.6,1.0,0.0,2.96,0.963,1,2024-11-23
104589,48,F,89,Home,3573,0,1,0,0,3,5.7,3.3,1.0,0.0,3.18,0.817,0,2025-04-17
104590,42,F,86,Whole,18298,1,1,0,0,5,3.4,2.7,0.989,0.0,3.62,0.572,1,2024-05-24
104591,40,F,112,Health,7544,2,0,0,0,3,4.9,3.2,0.982,0.0,3.12,0.584,1,2025-03-07
104592,41,M,13,Term,28837,1,0,0,0,2,2.8,3.4,0.929,0.0,2.84,0.484,0,2024-04-04
104593,74,F,17,Term,8105,0,1,0,0,1,5.1,4.1,1.0,0.0,2.86,0.952,1,2025-08-20
104594,55,F,105,Health,16904,0,1,0,0,3,3.9,3.9,1.0,0.0,3.54,0.924,1,2025-07-21
104595,45,F,44,Motor,21940,2,1,0,0,2,0.0,2.8,0.956,0.0,2.48,0.548,1,2024-09-15
104596,38,M,13,Whole,74451,0,1,1,14867,0,0.0,4.2,1.0,0.2,2.52,0.646,1,2025-01-22
104597,71,M,90,Health,13798,0,1,0,0,2,1.0,3.9,1.0,0.0,3.14,0.888,0,2024-10-06
104598,60,M,73,Whole,14220,0,0,0,0,3,2.9,4.8,1.0,0.0,4.08,0.869,1,2025-08-16
104599,35,F,5,Health,29003,0,0,1,4691,3,1.1,5.0,1.0,0.162,4.2,0.598,1,2025-11-06
104600,53,F,103,Home,12678,0,0,0,0,2,5.4,4.3,1.0,0.0,3.38,0.862,1,2024-12-20
104601,52,M,33,Motor,10920,0,1,0,0,1,4.1,4.4,1.0,0.0,3.04,0.934,1,2024-03-20
104602,62,F,4,Health,9049,0,0,0,0,5,2.7,3.2,1.0,0.0,3.92,0.733,1,2024-10-02
104603,72,F,92,Term,15427,0,1,0,0,5,3.3,3.7,1.0,0.0,4.22,0.887,1,2025-01-01
104604,26,F,26,Term,10058,0,1,0,0,0,6.0,1.8,1.0,0.0,1.08,0.89,1,2025-10-01
104605,70,M,68,Home,34921,0,1,0,0,0,0.0,3.4,1.0,0.0,2.04,0.913,1,2024-07-21
104606,55,F,16,Term,24195,1,1,0,0,1,4.8,4.2,0.941,0.0,2.92,0.501,1,2024-08-24
104607,75,M,101,Motor,16308,1,1,2,39218,3,3.7,5.0,0.99,2.405,4.2,0.373,0,2024-04-01
104608,47,F,22,Health,15276,0,1,1,3039,3,8.7,3.6,1.0,0.199,3.36,0.547,1,2024-02-28
104609,77,M,36,Home,8675,1,1,0,0,1,5.3,3.6,0.973,0.0,2.56,0.579,1,2024-06-19
104610,61,M,102,Health,14050,0,1,0,0,2,3.8,3.5,1.0,0.0,2.9,0.972,1,2025-04-09
104611,51,F,58,Health,13104,1,0,0,0,1,2.8,3.1,0.983,0.0,2.26,0.609,1,2024-01-16
104612,49,M,55,Health,45554,0,1,0,0,2,4.4,3.0,1.0,0.0,2.6,0.856,1,2025-06-08
104613,20,M,35,Home,12567,0,1,1,21243,1,1.2,3.1,1.0,1.69,2.26,0.498,0,2025-06-06
104614,20,F,25,Home,20411,0,1,0,0,1,0.0,4.8,1.0,0.0,3.28,0.944,1,2025-09-04
104615,45,F,72,Motor,21191,0,0,1,1477,3,3.3,3.6,1.0,0.07,3.36,0.602,1,2024-06-04
104616,61,M,81,Motor,7381,0,0,0,0,0,3.7,2.9,1.0,0.0,1.74,0.798,1,2024-11-28
104617,32,M,61,Health,12383,0,0,0,0,3,0.4,3.0,1.0,0.0,3.0,0.796,1,2024-09-24
104618,58,M,18,Motor,23795,2,0,0,0,3,0.0,2.3,0.895,0.0,2.58,0.424,1,2024-12-06
104619,40,M,114,Motor,6790,0,1,1,183,2,4.1,3.5,1.0,0.027,2.9,0.831,1,2024-11-20
104620,57,M,58,Health,52671,1,1,0,0,3,4.5,3.3,0.983,0.0,3.18,0.763,0,2025-02-18
104621,28,F,76,Health,16055,0,1,0,0,4,1.5,3.9,1.0,0.0,3.94,0.883,1,2025-07-17
104622,65,M,57,Health,9965,0,0,0,0,3,0.1,4.4,1.0,0.0,3.84,0.709,1,2025-08-12
104623,49,M,97,Health,5902,1,1,0,0,3,5.5,3.2,0.99,0.0,3.12,0.736,1,2024-02-08
104624,75,M,87,Motor,39208,2,1,0,0,2,4.9,3.6,0.977,0.0,2.96,0.693,0,2025-11-30
104625,76,M,63,Health,12943,1,0,1,3379,0,3.4,4.6,0.984,0.261,2.76,0.361,0,2024-08-30
104626,74,F,12,Term,20149,0,1,0,0,1,8.2,3.2,1.0,0.0,2.32,0.98,1,2025-04-09
104627,71,F,11,Health,6511,0,1,1,761,5,3.9,2.8,1.0,0.117,3.68,0.727,1,2025-07-05
104628,53,M,13,Term,8993,2,1,0,0,0,2.9,4.1,0.857,0.0,2.46,0.513,0,2024-07-04
104629,77,M,35,Health,27854,0,1,0,0,2,1.5,4.7,1.0,0.0,3.62,0.731,1,2024-03-18
104630,50,M,27,Home,38508,0,1,0,0,3,2.4,4.7,1.0,0.0,4.02,0.832,1,2025-10-03
104631,41,F,89,Health,7889,0,0,3,14211,1,0.2,3.2,1.0,1.801,2.32,0.783,0,2024-08-27
104632,56,F,104,Motor,19770,2,0,0,0,1,1.6,2.9,0.981,0.0,2.14,0.566,1,2024-01-28
104633,51,M,67,Term,19554,1,1,0,0,2,6.5,3.6,0.985,0.0,2.96,0.624,1,2024-07-17
104634,73,M,113,Home,27849,0,1,0,0,7,3.4,3.8,1.0,0.0,5.08,0.843,0,2025-09-01
104635,45,F,89,Health,20866,0,1,0,0,2,4.3,3.8,1.0,0.0,3.08,0.857,1,2024-12-19
104636,54,F,45,Term,23341,0,0,0,0,1,0.0,3.3,1.0,0.0,2.38,0.801,1,2024-01-17
104637,24,F,74,Health,3499,1,1,0,0,1,6.7,4.7,0.987,0.0,3.22,0.652,1,2025-05-30
104638,21,M,81,Home,19146,2,1,0,0,0,4.5,4.9,0.976,0.0,2.94,0.626,0,2025-04-29
104639,54,M,67,Term,5769,0,0,0,0,3,2.4,2.7,1.0,0.0,2.82,0.813,1,2025-02-26
104640,73,M,109,Health,18040,0,0,1,27022,2,6.4,3.0,1.0,1.498,2.6,0.574,1,2025-11-03
104641,18,F,22,Home,30506,0,1,2,21274,3,0.0,3.6,1.0,0.697,3.36,0.693,0,2024-01-13
104642,18,F,102,Term,17144,2,0,1,10517,0,8.0,3.7,0.981,0.613,2.22,0.464,1,2024-07-27
104643,64,M,78,Health,23700,0,1,0,0,2,2.6,4.2,1.0,0.0,3.32,0.98,1,2025-11-03
104644,37,M,91,Health,27055,1,0,1,11465,2,0.1,3.5,0.989,0.424,2.9,0.307,0,2025-03-05
104645,36,M,42,Whole,25437,1,1,0,0,3,1.5,3.6,0.977,0.0,3.36,0.501,0,2024-01-09
104646,46,M,20,Health,17998,1,1,0,0,1,0.3,1.9,0.952,0.0,1.54,0.578,1,2024-03-04
104647,27,M,48,Term,19000,0,1,1,1146,3,5.0,4.8,1.0,0.06,4.08,0.755,0,2024-09-29
104648,77,F,18,Motor,29749,0,0,1,16084,2,2.1,2.4,1.0,0.541,2.24,0.568,1,2025-07-25
104649,35,M,77,Term,58586,1,0,1,23087,1,0.0,2.4,0.987,0.394,1.84,0.329,0,2025-01-02
104650,45,M,106,Whole,8507,0,0,0,0,3,0.0,2.5,1.0,0.0,2.7,0.899,1,2024-08-18
104651,52,F,70,Health,10796,0,0,0,0,1,0.0,3.1,1.0,0.0,2.26,0.98,1,2025-07-28
104652,60,M,74,Health,25706,1,0,0,0,2,5.1,4.6,0.987,0.0,3.56,0.488,0,2024-05-04
104653,64,M,101,Whole,46834,0,0,0,0,5,3.7,4.6,1.0,0.0,4.76,0.98,1,2024-10-27
104654,48,M,93,Motor,5105,0,1,0,0,0,0.7,3.4,1.0,0.0,2.04,0.854,1,2024-05-10
104655,44,F,6,Home,5802,0,1,1,3668,2,2.1,2.6,1.0,0.632,2.36,0.558,1,2024-01-01
104656,79,F,39,Motor,15678,0,0,0,0,1,2.9,4.1,1.0,0.0,2.86,0.876,1,2024-05-10
104657,28,M,11,Health,26771,0,0,0,0,3,2.0,3.5,1.0,0.0,3.3,0.776,1,2024-02-17
104658,66,M,112,Motor,15759,1,0,0,0,2,1.7,4.5,0.991,0.0,3.5,0.514,1,2025-06-03
104659,66,M,25,Home,17151,0,0,0,0,2,1.7,2.8,1.0,0.0,2.48,0.795,1,2025-05-30
104660,55,F,108,Health,7962,0,0,0,0,1,6.8,3.6,1.0,0.0,2.56,0.864,1,2025-03-20
104661,22,F,108,Whole,14857,0,0,0,0,1,2.0,4.4,1.0,0.0,3.04,0.855,1,2024-08-31
104662,25,F,94,Term,9853,0,1,0,0,4,6.5,4.5,1.0,0.0,4.3,0.921,1,2025-01-01
104663,51,M,55,Health,18582,1,1,0,0,1,2.2,4.9,0.982,0.0,3.34,0.595,0,2025-05-11
104664,65,F,84,Home,12976,1,1,1,3623,2,4.4,4.9,0.988,0.279,3.74,0.525,1,2025-07-12
104665,69,F,58,Health,8460,0,0,1,24465,5,5.3,3.7,1.0,2.892,4.22,0.641,1,2024-10-19
104666,73,F,37,Motor,39839,1,1,0,0,2,3.1,4.6,0.974,0.0,3.56,0.485,0,2024-01-09
104667,29,F,16,Term,23635,0,1,0,0,3,2.2,4.6,1.0,0.0,3.96,0.717,0,2025-07-07
104668,55,M,95,Term,18795,0,1,0,0,4,4.4,2.8,1.0,0.0,3.28,0.98,1,2025-03-10
104669,18,M,93,Health,8970,1,1,0,0,0,2.2,4.3,0.989,0.0,2.58,0.709,1,2024-07-18
104670,48,M,70,Home,23519,1,1,0,0,4,2.7,3.6,0.986,0.0,3.76,0.663,0,2025-04-29
104671,21,M,93,Health,7454,0,0,0,0,4,4.7,4.3,1.0,0.0,4.18,0.822,0,2024-06-30
104672,66,F,96,Motor,8706,0,1,0,0,1,1.7,4.2,1.0,0.0,2.92,0.93,1,2025-01-10
104673,62,F,73,Term,14803,0,0,0,0,3,5.8,4.6,1.0,0.0,3.96,0.926,1,2025-05-24
104674,67,F,37,Health,16554,0,0,0,0,2,3.7,4.3,1.0,0.0,3.38,0.831,1,2025-08-18
104675,22,M,53,Health,10949,1,1,1,13286,2,3.0,3.6,0.981,1.213,2.96,0.453,1,2024-10-03
104676,47,M,87,Motor,5024,0,1,0,0,3,3.7,4.0,1.0,0.0,3.6,0.98,1,2025-05-17
104677,73,F,16,Term,12276,1,1,0,0,4,0.7,3.1,0.941,0.0,3.46,0.504,1,2024-12-15
104678,41,M,18,Term,36900,0,1,0,0,0,5.0,4.8,1.0,0.0,2.88,0.828,1,2025-03-27
104679,76,M,19,Term,3985,0,1,0,0,1,3.8,4.5,1.0,0.0,3.1,0.935,1,2024-02-28
104680,20,F,44,Home,21209,0,1,2,8432,2,7.4,2.8,1.0,0.398,2.48,0.587,0,2024-09-13
104681,28,F,2,Term,13248,0,1,0,0,2,4.2,4.1,1.0,0.0,3.26,0.826,1,2024-10-13
104682,62,M,58,Term,5936,1,1,0,0,0,2.2,5.0,0.983,0.0,3.0,0.484,1,2024-10-11
104683,21,F,10,Health,33682,0,0,0,0,2,0.5,4.4,1.0,0.0,3.44,0.958,1,2024-11-26
104684,43,F,76,Health,9538,1,0,0,0,0,1.6,4.2,0.987,0.0,2.52,0.547,1,2024-09-12
104685,44,F,46,Motor,41685,0,0,0,0,2,5.0,4.3,1.0,0.0,3.38,0.812,1,2025-09-14
104686,63,F,82,Home,17192,0,1,0,0,4,3.5,3.9,1.0,0.0,3.94,0.855,1,2024-05-01
104687,71,M,19,Health,18597,0,1,0,0,3,0.0,3.2,1.0,0.0,3.12,0.861,1,2024-09-05
104688,60,F,38,Home,12751,1,1,0,0,3,0.0,3.5,0.974,0.0,3.3,0.626,0,2024-09-04
104689,44,M,37,Motor,29004,0,0,1,2825,1,5.9,3.3,1.0,0.097,2.38,0.457,1,2025-05-17
104690,59,M,91,Whole,13746,1,1,0,0,3,2.7,4.1,0.989,0.0,3.66,0.518,1,2024-08-10
104691,68,F,112,Home,30088,0,0,2,16236,3,2.8,4.8,1.0,0.54,4.08,0.738,1,2025-01-29
104692,67,F,78,Motor,18864,0,1,0,0,3,2.5,4.7,1.0,0.0,4.02,0.98,1,2024-07-16
104693,23,F,45,Health,12533,0,1,0,0,2,3.5,2.9,1.0,0.0,2.54,0.917,1,2025-04-24
104694,76,F,117,Motor,4411,1,1,0,0,4,4.4,3.1,0.992,0.0,3.46,0.537,0,2025-06-12
104695,78,F,34,Health,35434,0,0,0,0,2,2.0,3.3,1.0,0.0,2.78,0.892,1,2025-11-03
104696,32,F,2,Term,16677,1,1,1,1530,2,5.3,4.0,0.667,0.092,3.2,0.127,0,2024-02-29
104697,70,M,44,Motor,10069,0,1,0,0,2,0.2,3.1,1.0,0.0,2.66,0.828,1,2024-12-01
104698,47,M,97,Motor,24033,0,1,0,0,4,5.7,4.5,1.0,0.0,4.3,0.849,1,2025-07-21
104699,59,M,83,Motor,18817,0,1,1,540,3,3.8,2.8,1.0,0.029,2.88,0.926,1,2024-11-22
104700,54,M,27,Term,18847,0,1,0,0,0,0.6,4.4,1.0,0.0,2.64,0.856,1,2024-12-05
104701,75,M,48,Home,68483,0,1,1,7625,1,6.1,4.2,1.0,0.111,2.92,0.663,1,2024-04-17
104702,78,F,94,Term,8828,1,0,0,0,0,3.8,2.8,0.989,0.0,1.68,0.609,0,2025-11-18
104703,54,F,7,Whole,24736,0,1,1,305,0,5.0,3.7,1.0,0.012,2.22,0.683,0,2025-08-06
104704,59,F,27,Whole,34995,0,0,0,0,2,0.0,3.4,1.0,0.0,2.84,0.73,1,2024-11-04
104705,77,F,85,Term,12968,0,1,0,0,3,1.4,2.9,1.0,0.0,2.94,0.98,1,2024-01-31
104706,54,F,71,Health,8550,1,1,0,0,3,2.5,4.3,0.986,0.0,3.78,0.622,1,2024-04-02
104707,52,M,112,Health,12808,0,1,1,1252,2,3.1,4.0,1.0,0.098,3.2,0.519,0,2024-12-11
104708,40,M,89,Motor,18604,0,0,0,0,2,4.7,3.2,1.0,0.0,2.72,0.768,1,2025-09-25
104709,23,M,102,Home,31547,0,1,0,0,3,4.8,5.0,1.0,0.0,4.2,0.98,1,2025-05-25
104710,21,F,18,Motor,9270,0,0,0,0,4,0.0,3.6,1.0,0.0,3.76,0.858,1,2025-09-30
104711,35,M,33,Health,12860,0,1,0,0,4,1.8,3.1,1.0,0.0,3.46,0.832,1,2025-10-16
104712,77,F,33,Motor,24553,1,0,0,0,2,2.1,3.9,0.971,0.0,3.14,0.624,1,2024-08-24
104713,26,F,96,Motor,27424,0,0,0,0,1,3.8,5.0,1.0,0.0,3.4,0.74,1,2024-12-17
104714,66,M,25,Health,29256,1,0,0,0,1,4.9,2.9,0.962,0.0,2.14,0.611,1,2025-08-31
104715,46,M,14,Motor,5344,0,0,0,0,1,4.7,3.9,1.0,0.0,2.74,0.909,1,2025-01-27
104716,30,M,38,Health,51857,0,1,0,0,1,4.8,3.6,1.0,0.0,2.56,0.795,0,2024-04-13
104717,76,M,38,Health,11087,0,0,0,0,0,2.4,4.1,1.0,0.0,2.46,0.856,1,2024-05-28
104718,64,F,4,Health,50854,0,0,0,0,1,4.2,3.1,1.0,0.0,2.26,0.87,1,2025-09-15
104719,79,F,108,Motor,56566,0,1,0,0,0,0.0,4.1,1.0,0.0,2.46,0.735,1,2024-08-20
104720,69,F,62,Motor,4701,0,0,2,17610,2,4.1,4.1,1.0,3.746,3.26,0.532,0,2025-03-18
104721,34,F,82,Health,24059,0,1,1,1786,2,6.1,4.5,1.0,0.074,3.5,0.677,1,2025-10-21
104722,62,F,10,Health,12052,0,0,0,0,3,0.0,4.2,1.0,0.0,3.72,0.854,1,2024-10-15
104723,49,F,35,Home,15721,0,1,0,0,2,2.9,4.5,1.0,0.0,3.5,0.889,1,2025-01-01
104724,65,M,99,Home,27516,0,1,1,1253,3,5.4,4.1,1.0,0.046,3.66,0.716,1,2024-08-04
104725,39,F,104,Term,7301,0,1,0,0,0,4.5,4.6,1.0,0.0,2.76,0.901,1,2024-10-11
104726,21,M,118,Term,11598,0,1,0,0,1,5.6,4.4,1.0,0.0,3.04,0.856,1,2025-09-04
104727,22,M,23,Motor,23465,1,1,1,3064,1,3.6,4.2,0.958,0.131,2.92,0.272,0,2024-09-21
104728,54,M,89,Health,19522,2,1,0,0,1,5.9,4.3,0.978,0.0,2.98,0.654,1,2024-04-09
104729,58,F,65,Term,27307,1,1,0,0,3,4.2,4.1,0.985,0.0,3.66,0.619,1,2025-01-07
104730,66,M,82,Whole,11268,0,1,0,0,2,2.7,3.3,1.0,0.0,2.78,0.885,1,2024-06-07
104731,30,M,79,Motor,6959,1,1,0,0,0,3.5,3.9,0.988,0.0,2.34,0.61,0,2025-03-27
104732,51,F,25,Motor,55496,0,0,0,0,3,4.8,3.4,1.0,0.0,3.24,0.854,0,2025-04-14
104733,62,F,96,Health,8803,0,0,1,2961,3,2.8,4.2,1.0,0.336,3.72,0.556,1,2025-05-07
104734,39,F,53,Health,7778,1,1,1,15917,0,2.5,2.0,0.981,2.046,1.2,0.404,1,2024-05-22
104735,70,F,84,Health,9340,0,1,0,0,2,3.0,3.5,1.0,0.0,2.9,0.776,1,2025-07-20
104736,76,F,17,Term,17498,0,0,1,457,1,0.0,2.8,1.0,0.026,2.08,0.606,0,2024-02-28
104737,40,F,57,Health,18447,1,0,0,0,3,0.3,3.8,0.983,0.0,3.48,0.606,1,2024-06-04
104738,68,M,75,Term,5488,1,0,1,13340,4,0.5,3.1,0.987,2.431,3.46,0.278,0,2024-01-17
104739,20,F,77,Health,8233,1,0,0,0,1,4.0,5.0,0.987,0.0,3.4,0.677,1,2025-10-19
104740,59,F,89,Whole,29552,1,0,0,0,4,6.5,2.9,0.989,0.0,3.34,0.654,1,2024-07-13
104741,51,M,20,Motor,12356,0,1,0,0,1,1.6,3.5,1.0,0.0,2.5,0.804,1,2024-04-11
104742,49,M,25,Health,19082,0,0,1,4627,2,3.0,5.0,1.0,0.242,3.8,0.573,1,2025-10-09
104743,62,M,42,Health,8585,0,1,1,46818,4,3.6,4.7,1.0,5.453,4.42,0.653,1,2024-05-31
104744,68,F,45,Term,21988,0,0,0,0,3,0.0,4.7,1.0,0.0,4.02,0.741,1,2024-08-24
104745,75,M,113,Whole,8316,0,1,0,0,4,3.6,2.5,1.0,0.0,3.1,0.875,1,2024-04-16
104746,66,F,31,Health,6558,0,1,0,0,3,5.5,3.6,1.0,0.0,3.36,0.947,1,2024-06-30
104747,38,F,117,Term,3751,1,1,0,0,0,1.2,3.0,0.992,0.0,1.8,0.747,1,2025-02-06
104748,63,F,65,Term,15202,0,1,0,0,3,2.7,4.1,1.0,0.0,3.66,0.98,1,2024-08-02
104749,61,F,52,Health,22696,0,1,0,0,1,4.5,4.4,1.0,0.0,3.04,0.928,1,2025-07-20
104750,38,M,80,Motor,23076,0,1,2,35922,2,1.1,4.8,1.0,1.557,3.68,0.683,0,2024-11-19
104751,61,M,112,Whole,17091,0,1,1,9039,1,2.9,3.8,1.0,0.529,2.68,0.646,0,2024-08-16
104752,28,M,92,Health,29192,0,0,1,2095,2,4.8,3.3,1.0,0.072,2.78,0.583,1,2024-04-09
104753,56,F,21,Home,5841,0,1,1,19349,0,0.0,3.3,1.0,3.313,1.98,0.604,1,2025-06-07
104754,21,M,30,Home,6104,0,0,0,0,1,3.5,3.8,1.0,0.0,2.68,0.851,1,2025-06-05
104755,68,M,3,Whole,7777,0,0,0,0,2,1.9,4.2,1.0,0.0,3.32,0.79,1,2025-09-25
104756,18,M,98,Motor,11718,0,1,0,0,2,5.0,4.4,1.0,0.0,3.44,0.878,1,2025-07-21
104757,45,F,70,Health,14830,0,1,1,41547,3,6.7,4.0,1.0,2.802,3.6,0.835,1,2024-02-01
104758,41,M,43,Home,30957,2,0,2,2762,3,0.2,2.9,0.955,0.089,2.94,0.247,0,2024-05-02
104759,78,F,29,Health,12382,0,1,0,0,1,0.0,3.9,1.0,0.0,2.74,0.893,0,2024-10-20
104760,52,M,3,Motor,24058,2,1,0,0,4,1.6,4.1,0.5,0.0,4.06,0.289,0,2025-06-13
104761,30,F,58,Motor,21247,0,0,1,14146,3,4.2,1.9,1.0,0.666,2.34,0.566,0,2025-07-02
104762,64,M,33,Health,30857,0,0,1,3303,1,2.9,4.0,1.0,0.107,2.8,0.531,0,2025-07-11
104763,51,F,75,Motor,20244,1,1,3,93933,1,6.1,3.8,0.987,4.64,2.68,0.401,1,2025-07-31
104764,28,F,45,Whole,32181,0,0,0,0,3,0.3,4.4,1.0,0.0,3.84,0.816,1,2025-01-29
104765,53,M,69,Term,3798,1,1,0,0,1,1.2,3.2,0.986,0.0,2.32,0.538,1,2025-04-08
104766,68,F,114,Health,12620,0,0,0,0,3,6.7,3.7,1.0,0.0,3.42,0.802,1,2024-08-12
104767,78,F,32,Home,4585,0,0,0,0,2,2.7,3.6,1.0,0.0,2.96,0.734,1,2024-05-01
104768,34,F,111,Health,7757,1,1,0,0,1,7.1,3.9,0.991,0.0,2.74,0.844,1,2025-05-25
104769,52,F,82,Health,7407,1,1,0,0,5,4.6,3.1,0.988,0.0,3.86,0.546,0,2025-11-05
104770,77,M,111,Health,32102,1,0,0,0,2,3.3,4.5,0.991,0.0,3.5,0.65,0,2024-07-10
104771,35,F,84,Term,13173,0,1,0,0,4,4.2,2.6,1.0,0.0,3.16,0.725,1,2025-06-15
104772,57,F,52,Health,51714,0,1,0,0,1,0.0,4.2,1.0,0.0,2.92,0.852,1,2024-06-11
104773,39,F,64,Motor,12384,1,1,0,0,0,5.5,5.0,0.985,0.0,3.0,0.729,1,2024-12-07
104774,74,F,116,Home,4374,0,1,0,0,2,3.7,3.6,1.0,0.0,2.96,0.98,1,2025-11-17
104775,41,M,103,Term,11682,0,1,0,0,2,0.0,4.7,1.0,0.0,3.62,0.908,1,2024-03-19
104776,75,F,113,Health,20435,1,0,0,0,2,3.1,3.4,0.991,0.0,2.84,0.664,1,2024-12-14
104777,36,F,40,Term,18045,0,1,0,0,6,2.5,5.0,1.0,0.0,5.4,0.886,1,2025-10-22
104778,54,M,92,Term,15268,0,1,0,0,1,5.3,3.7,1.0,0.0,2.62,0.891,1,2025-08-09
104779,56,F,13,Health,18963,0,1,0,0,0,1.6,3.9,1.0,0.0,2.34,0.729,0,2024-12-06
104780,38,F,90,Health,27240,0,1,0,0,1,3.8,3.9,1.0,0.0,2.74,0.796,1,2025-10-06
104781,25,M,80,Term,2929,0,1,0,0,2,1.6,2.8,1.0,0.0,2.48,0.867,1,2024-07-30
104782,45,M,89,Term,16566,1,1,0,0,0,0.0,4.2,0.989,0.0,2.52,0.734,0,2024-06-23
104783,22,F,74,Motor,7348,0,1,0,0,4,0.1,3.8,1.0,0.0,3.88,0.98,1,2025-02-09
104784,34,M,29,Home,22371,0,1,0,0,0,2.7,3.7,1.0,0.0,2.22,0.752,1,2025-10-26
104785,54,M,110,Whole,8082,1,1,0,0,3,2.3,2.2,0.991,0.0,2.52,0.657,1,2024-03-09
104786,53,M,63,Motor,8209,1,1,1,34207,3,3.8,5.0,0.984,4.167,4.2,0.551,1,2024-06-07
104787,71,M,102,Whole,5728,0,1,0,0,5,2.1,5.0,1.0,0.0,5.0,0.98,1,2024-04-18
104788,36,F,84,Home,15754,0,1,0,0,5,0.8,1.8,1.0,0.0,3.08,0.902,0,2025-01-18
104789,44,M,118,Motor,4350,0,1,1,7420,0,2.4,3.9,1.0,1.706,2.34,0.624,1,2025-10-20
104790,70,F,26,Motor,5690,2,1,0,0,4,0.0,3.9,0.926,0.0,3.94,0.639,1,2024-03-18
104791,51,F,96,Term,15977,1,0,0,0,3,2.8,5.0,0.99,0.0,4.2,0.684,1,2024-09-16
104792,28,F,103,Health,12701,0,1,0,0,2,0.0,3.2,1.0,0.0,2.72,0.888,1,2025-10-07
104793,71,M,102,Health,12601,0,0,1,5510,1,3.7,4.9,1.0,0.437,3.34,0.683,0,2024-05-08
104794,62,F,59,Whole,3645,0,1,0,0,1,3.8,3.1,1.0,0.0,2.26,0.797,1,2024-06-30
104795,64,M,49,Whole,16021,1,1,0,0,0,5.5,3.7,0.98,0.0,2.22,0.654,1,2024-12-01
104796,29,M,53,Health,16946,0,1,0,0,0,2.0,4.6,1.0,0.0,2.76,0.859,1,2025-08-22
104797,71,F,88,Motor,28881,0,1,1,7365,4,4.3,4.2,1.0,0.255,4.12,0.652,1,2025-09-07
104798,38,F,31,Term,21012,1,1,0,0,2,0.0,3.8,0.969,0.0,3.08,0.69,0,2025-04-03
104799,71,F,104,Health,7159,0,0,0,0,2,3.6,4.0,1.0,0.0,3.2,0.957,1,2025-10-21
104800,28,F,12,Term,7061,0,1,1,24767,0,1.5,4.7,1.0,3.508,2.82,0.471,0,2025-11-30
104801,56,F,58,Term,30377,1,1,0,0,2,1.9,3.7,0.983,0.0,3.02,0.591,1,2024-11-12
104802,45,F,36,Health,27330,0,0,0,0,2,6.2,4.1,1.0,0.0,3.26,0.764,1,2025-01-08
104803,22,F,10,Whole,13920,1,1,1,15224,1,1.4,4.8,0.909,1.094,3.28,0.36,1,2024-10-23
104804,34,M,6,Health,22898,1,1,0,0,1,3.9,3.9,0.857,0.0,2.74,0.629,0,2025-01-15
104805,73,M,7,Health,25417,0,1,1,34496,3,3.0,3.4,1.0,1.357,3.24,0.497,0,2025-03-23
104806,37,F,117,Health,4976,1,1,0,0,3,4.8,4.4,0.992,0.0,3.84,0.754,1,2025-11-18
104807,58,F,31,Health,6315,0,1,1,30123,0,0.8,4.8,1.0,4.77,2.88,0.576,1,2024-07-31
104808,63,M,91,Home,11146,0,1,0,0,4,0.0,4.8,1.0,0.0,4.48,0.849,0,2024-02-26
104809,75,M,72,Health,30710,0,0,1,15000,1,0.5,4.4,1.0,0.488,3.04,0.669,1,2025-10-19
104810,29,M,3,Motor,42019,0,1,0,0,1,0.0,5.0,1.0,0.0,3.4,0.951,1,2024-08-04
104811,23,F,104,Whole,16823,1,1,0,0,2,2.2,3.9,0.99,0.0,3.14,0.689,1,2025-02-23
104812,34,F,47,Health,6824,0,1,0,0,2,2.6,3.4,1.0,0.0,2.84,0.868,1,2024-03-29
104813,68,F,85,Health,7589,1,1,0,0,2,4.3,2.7,0.988,0.0,2.42,0.576,0,2024-05-13
